,total_income,pl_ratio,profit_count,loss_count,exit_count,sma,ema,sma_len,ema_len,atr_rot,year,expected
0,204903.08311131867,0.6889952153110048,144,65,41,50,180,20,40,4,2023-01-01,
0,547348.1229866338,0.6432038834951457,265,147,31,60,170,5,25,2,2023-01-01,
0,190413.58682409956,0.5116279069767442,132,126,12,40,160,15,40,1,2023-01-01,
0,133860.22443974533,0.7065217391304348,65,27,12,40,190,40,20,3,2023-01-01,
0,84169.05319958719,0.5714285714285714,40,30,15,30,170,35,15,3,2023-01-01,
0,435328.1567809734,0.6742424242424242,178,86,21,20,190,10,35,2,2023-01-01,
0,135464.04043513545,0.6,63,42,10,20,150,30,10,2,2023-01-01,
0,303288.48597131844,0.5012531328320802,200,199,10,50,180,25,5,1,2023-01-01,
0,527670.895379171,0.6819407008086253,253,118,72,60,170,5,25,3,2023-01-01,
0,317291.91797180456,0.6695652173913044,154,76,40,40,160,15,40,2,2023-01-01,
0,107900.00463276762,0.7011494252873564,61,26,17,40,190,40,20,4,2023-01-01,
0,81827.38653467581,0.671875,43,21,21,30,170,35,15,4,2023-01-01,
0,409777.8156100487,0.7108433734939759,177,72,36,20,190,10,35,3,2023-01-01,
0,108564.50725349077,0.65625,63,33,19,20,150,30,10,3,2023-01-01,
0,439993.06634749495,0.617948717948718,241,149,19,50,180,25,5,2,2023-01-01,
0,419385.90627243585,0.7210682492581603,243,94,106,60,170,5,25,4,2023-01-01,
0,319257.4565822234,0.71,142,58,70,40,160,15,40,3,2023-01-01,
0,87015.54642714905,0.5268817204301075,49,44,3,40,190,40,25,1,2023-01-01,
0,54680.316894199765,0.4189189189189189,31,43,6,30,170,35,20,1,2023-01-01,
0,314620.899311965,0.7148936170212766,168,67,50,20,190,10,35,4,2023-01-01,
0,101578.61381228556,0.7674418604651163,66,20,29,20,150,30,10,4,2023-01-01,
0,421579.3156441638,0.662125340599455,243,124,42,50,180,25,5,3,2023-01-01,
0,479612.46984741045,0.5201005025125628,207,191,10,60,170,5,30,1,2023-01-01,
0,308648.62761388073,0.8044692737430168,144,35,91,40,160,15,40,4,2023-01-01,
0,113306.54734982048,0.6129032258064516,57,36,3,40,190,40,25,2,2023-01-01,
0,87012.15914513182,0.4931506849315068,36,37,7,30,170,35,20,2,2023-01-01,
0,382574.4301604566,0.6044776119402985,162,106,7,20,190,10,40,1,2023-01-01,
0,49726.921077523984,0.3977272727272727,35,53,4,20,150,30,15,1,2023-01-01,
0,329612.3775141601,0.6607669616519174,224,115,70,50,180,25,5,4,2023-01-01,
0,518400.4061774707,0.6428571428571429,243,135,30,60,170,5,30,2,2023-01-01,
0,350880.65847850655,0.4934497816593886,226,232,16,40,160,20,5,1,2023-01-01,
0,125868.07422767737,0.7241379310344828,63,24,9,40,190,40,25,3,2023-01-01,
0,77090.40740678852,0.5303030303030303,35,31,14,30,170,35,20,3,2023-01-01,
0,430883.49538163934,0.6850393700787402,174,80,21,20,190,10,40,2,2023-01-01,
0,96206.7020727925,0.5180722891566265,43,40,9,20,150,30,15,2,2023-01-01,
0,261763.55939074376,0.490084985835694,173,180,9,50,180,25,10,1,2023-01-01,
0,503015.62440120184,0.6862170087976539,234,107,67,60,170,5,30,3,2023-01-01,
0,487684.4850608693,0.6069767441860465,261,169,44,40,160,20,5,2,2023-01-01,
0,82621.71914915145,0.6721311475409836,41,20,19,30,170,35,20,4,2023-01-01,
0,109571.269432985,0.7261904761904762,61,23,12,40,190,40,25,4,2023-01-01,
0,406858.74381491705,0.7154811715481172,171,68,36,20,190,10,40,3,2023-01-01,
0,79176.12832628727,0.5974025974025974,46,31,15,20,150,30,15,3,2023-01-01,
0,409202.2042077631,0.6202898550724638,214,131,17,50,180,25,10,2,2023-01-01,
0,399937.76267891936,0.7348242811501597,230,83,95,60,170,5,30,4,2023-01-01,
0,479950.8602499089,0.6745406824146981,257,124,93,40,160,20,5,3,2023-01-01,
0,68022.69144956797,0.4533333333333333,34,41,6,30,170,35,25,1,2023-01-01,
0,76444.54874672048,0.5056179775280899,45,44,3,40,190,40,30,1,2023-01-01,
0,306007.85715066036,0.7288888888888889,164,61,50,20,190,10,40,4,2023-01-01,
0,76608.13065800013,0.7246376811594203,50,19,23,20,150,30,15,4,2023-01-01,
0,361612.2326776764,0.653250773993808,211,112,39,50,180,25,10,3,2023-01-01,
0,461692.3261418721,0.5279329608938548,189,169,10,60,170,5,35,1,2023-01-01,
0,400839.4289900854,0.7420289855072464,256,89,129,40,160,20,5,4,2023-01-01,
0,95926.61821429756,0.527027027027027,39,35,7,30,170,35,25,2,2023-01-01,
0,104634.16107564938,0.5842696629213483,52,37,3,40,190,40,30,2,2023-01-01,
0,407685.7961064959,0.5095693779904307,213,205,14,20,190,15,5,1,2023-01-01,
0,31238.73535838227,0.3424657534246575,25,48,2,20,150,30,20,1,2023-01-01,
0,273808.58641022496,0.6554054054054054,194,102,66,50,180,25,10,4,2023-01-01,
0,506141.133838787,0.6666666666666666,226,113,29,60,170,5,35,2,2023-01-01,
0,87905.21827350384,0.5373134328358209,36,31,14,30,170,35,25,3,2023-01-01,
0,279978.40267646173,0.4772727272727273,189,207,13,40,160,20,10,1,2023-01-01,
0,113412.24673798383,0.6941176470588235,59,26,7,40,190,40,30,3,2023-01-01,
0,480642.95271078194,0.5974683544303797,236,159,37,20,190,15,5,2,2023-01-01,
0,74273.11201837732,0.4782608695652174,33,36,6,20,150,30,20,2,2023-01-01,
0,231624.07789900483,0.5031847133757962,158,156,7,50,180,25,15,1,2023-01-01,
0,489849.2709389867,0.7012987012987013,216,92,60,60,170,5,35,3,2023-01-01,
0,89751.74363337622,0.6935483870967742,43,19,19,30,170,35,25,4,2023-01-01,
0,102968.52832001964,0.7073170731707317,58,24,10,40,190,40,30,4,2023-01-01,
0,422660.0046414563,0.6135135135135135,227,143,39,40,160,20,10,2,2023-01-01,
0,472557.72712751373,0.6201117318435754,222,136,74,20,190,15,5,3,2023-01-01,
0,62899.41860258138,0.5384615384615384,35,30,10,20,150,30,20,3,2023-01-01,
0,376008.967220988,0.6058631921824105,186,121,14,50,180,25,15,2,2023-01-01,
0,385116.4686129003,0.734982332155477,208,75,85,60,170,5,35,4,2023-01-01,
0,68183.226925211,0.4647887323943662,33,38,5,30,170,35,30,1,2023-01-01,
0,68667.11680423771,0.4819277108433735,40,43,2,40,190,40,35,1,2023-01-01,
0,409323.3682313317,0.683076923076923,222,103,84,40,160,20,10,3,2023-01-01,
0,381257.7129044293,0.6443768996960486,212,117,103,20,190,15,5,4,2023-01-01,
0,61182.58838149585,0.7068965517241379,41,17,17,20,150,30,20,4,2023-01-01,
0,333561.70545302844,0.6527777777777778,188,100,33,50,180,25,15,3,2023-01-01,
0,455727.5591385814,0.5327380952380952,179,157,10,60,170,5,40,1,2023-01-01,
0,92243.5554469591,0.5142857142857142,36,34,6,30,170,35,30,2,2023-01-01,
0,98777.0717274962,0.5783132530120482,48,35,2,40,190,40,35,2,2023-01-01,
0,356522.0622899508,0.7508532423208191,220,73,116,40,160,20,10,4,2023-01-01,
0,354001.57498001435,0.5137362637362637,187,177,14,20,190,15,10,1,2023-01-01,
0,19720.152821530515,0.3088235294117647,21,47,2,20,150,30,25,1,2023-01-01,
0,252493.17927454092,0.6654135338345865,177,89,55,50,180,25,15,4,2023-01-01,
0,516118.0077232173,0.6896551724137931,220,99,27,60,170,5,40,2,2023-01-01,
0,87530.2073429386,0.5396825396825397,34,29,13,30,170,35,30,3,2023-01-01,
0,107311.2791181021,0.6962025316455697,55,24,6,40,190,40,35,3,2023-01-01,
0,235024.8726496999,0.472463768115942,163,182,12,40,160,20,15,1,2023-01-01,
0,422930.55259060895,0.5867052023121387,203,143,32,20,190,15,10,2,2023-01-01,
0,59296.266978526706,0.4516129032258064,28,34,8,20,150,30,25,2,2023-01-01,
0,217010.2829251807,0.5,139,139,6,50,180,25,20,1,2023-01-01,
0,485553.8674757709,0.7191780821917808,210,82,54,60,170,5,40,3,2023-01-01,
0,78871.20004294057,0.6896551724137931,40,18,18,30,170,35,30,4,2023-01-01,
0,92884.32471190968,0.6883116883116883,53,24,8,40,190,40,35,4,2023-01-01,
0,341518.2721438173,0.60062893081761,191,127,39,40,160,20,15,2,2023-01-01,
0,399031.17323753994,0.6153846153846154,192,120,66,20,190,15,10,3,2023-01-01,
0,55270.64069562416,0.5172413793103449,30,28,12,20,150,30,25,3,2023-01-01,
0,339191.59751670435,0.6088560885608856,165,106,13,50,180,25,20,2,2023-01-01,
0,380845.0732715033,0.7574626865671642,203,65,78,60,170,5,40,4,2023-01-01,
0,63835.668769636286,0.4558823529411764,31,37,5,30,170,35,35,1,2023-01-01,
0,59697.65864833075,0.4520547945205479,33,40,2,40,190,40,40,1,2023-01-01,
0,342935.6446156342,0.6737588652482269,190,92,75,40,160,20,15,3,2023-01-01,
0,309818.83198125294,0.629757785467128,182,107,89,20,190,15,10,4,2023-01-01,
0,55613.619935522845,0.7058823529411765,36,15,19,20,150,30,25,4,2023-01-01,
0,300079.66750718735,0.6705882352941176,171,84,29,50,180,25,20,3,2023-01-01,
0,573385.3295898521,0.490566037735849,312,324,10,60,170,10,5,1,2023-01-01,
0,91881.23257204684,0.5074626865671642,34,33,6,30,170,35,35,2,2023-01-01,
0,84622.84994263439,0.5753424657534246,42,31,2,40,190,40,40,2,2023-01-01,
0,309252.52036669705,0.7470355731225297,189,64,104,40,160,20,15,4,2023-01-01,
0,360072.4791347108,0.5401929260450161,168,143,13,20,190,15,15,1,2023-01-01,
0,8898.221261414597,0.2903225806451613,18,44,1,20,150,30,30,1,2023-01-01,
0,219448.39960116424,0.6822033898305084,161,75,48,50,180,25,20,4,2023-01-01,
0,722924.499310525,0.6350245499181669,388,223,35,60,170,10,5,2,2023-01-01,
0,87017.14420463896,0.5409836065573771,33,28,12,30,170,35,35,3,2023-01-01,
0,92613.95728062818,0.6901408450704225,49,22,4,40,190,40,40,3,2023-01-01,
0,220498.3765036023,0.4898648648648648,145,151,11,40,160,20,20,1,2023-01-01,
0,409729.267467598,0.6148648648648649,182,114,28,20,190,15,15,2,2023-01-01,
0,58925.96362628015,0.4561403508771929,26,31,6,20,150,30,30,2,2023-01-01,
0,191764.94821344316,0.50390625,129,127,8,50,180,25,25,1,2023-01-01,
0,670494.9815412441,0.6648550724637681,367,185,94,60,170,10,5,3,2023-01-01,
0,79112.55852840944,0.6785714285714286,38,18,17,30,170,35,35,4,2023-01-01,
0,77993.51231112934,0.6956521739130435,48,21,6,40,190,40,40,4,2023-01-01,
0,312263.8563879962,0.6199261992619927,168,103,36,40,160,20,20,2,2023-01-01,
0,381778.71196820895,0.6343283582089553,170,98,56,20,190,15,15,3,2023-01-01,
0,53763.731226127726,0.5283018867924528,28,25,10,20,150,30,30,3,2023-01-01,
0,323244.88303874136,0.6135458167330677,154,97,13,50,180,25,25,2,2023-01-01,
0,596838.4736538082,0.6772908366533864,340,162,144,60,170,10,5,4,2023-01-01,
0,57902.18931390858,0.4354838709677419,27,35,5,30,170,35,40,1,2023-01-01,
0,483943.76535159105,0.4655172413793103,351,403,22,50,150,5,5,1,2023-01-01,
0,298063.0199926954,0.6875,165,75,67,40,160,20,20,3,2023-01-01,
0,291742.00431921077,0.6403162055335968,162,91,71,20,190,15,15,4,2023-01-01,
0,55422.63372815066,0.7083333333333334,34,14,15,20,150,30,30,4,2023-01-01,
0,291441.49461867503,0.6722689075630253,160,78,26,50,180,25,25,3,2023-01-01,
0,545103.1407176426,0.4929577464788732,280,288,9,60,170,10,10,1,2023-01-01,
0,83155.74804361105,0.4754098360655737,29,32,6,30,170,35,40,2,2023-01-01,
0,692125.2377691387,0.5903954802259888,418,290,68,50,150,5,5,2,2023-01-01,
0,266457.4054300861,0.7674418604651163,165,50,92,40,160,20,20,4,2023-01-01,
0,339070.3102816718,0.5492957746478874,156,128,9,20,190,15,20,1,2023-01-01,
0,-664.3418718517278,0.2678571428571428,15,41,1,20,150,30,35,1,2023-01-01,
0,204683.80110025033,0.6756756756756757,150,72,42,50,180,25,25,4,2023-01-01,
0,660775.3099649934,0.6500920810313076,353,190,34,60,170,10,10,2,2023-01-01,
0,82672.59436460717,0.5178571428571429,29,27,11,30,170,35,40,3,2023-01-01,
0,218107.3659534089,0.5018867924528302,133,132,11,40,160,20,25,1,2023-01-01,
0,701729.5820142599,0.6500777604976672,418,225,133,50,150,5,5,3,2023-01-01,
0,397114.8340735732,0.63003663003663,172,101,20,20,190,15,20,2,2023-01-01,
0,55050.9382936749,0.4509803921568627,23,28,6,20,150,30,35,2,2023-01-01,
0,190930.01939500077,0.491869918699187,121,125,6,50,180,25,30,1,2023-01-01,
0,625004.5831139658,0.6844262295081968,334,154,89,60,170,10,10,3,2023-01-01,
0,68177.13038794005,0.6470588235294118,33,18,16,30,170,35,40,4,2023-01-01,
0,302835.94172828004,0.625,150,90,36,40,160,20,25,2,2023-01-01,
0,679615.9412850684,0.7145390070921985,403,161,212,50,150,5,5,4,2023-01-01,
0,380213.5974644302,0.648,162,88,43,20,190,15,20,3,2023-01-01,
0,50933.91290567907,0.5625,27,21,9,20,150,30,35,3,2023-01-01,
0,336782.8319755592,0.6390041493775933,154,87,11,50,180,25,30,2,2023-01-01,
0,107906.2430046974,0.6024096385542169,50,33,4,30,170,40,5,1,2023-01-01,
0,536832.3871047682,0.6945701357466063,307,135,135,60,170,10,10,4,2023-01-01,
0,287817.6250305495,0.6872037914691943,145,66,65,40,160,20,25,3,2023-01-01,
0,431906.0275325402,0.4693877551020408,299,338,18,50,150,5,10,1,2023-01-01,
0,286845.39504373714,0.6567796610169492,155,81,57,20,190,15,20,4,2023-01-01,
0,57446.31661426494,0.7608695652173914,35,11,11,20,150,30,35,4,2023-01-01,
0,303361.1909524571,0.6952789699570815,162,71,19,50,180,25,30,3,2023-01-01,
0,99254.38500828177,0.6419753086419753,52,29,6,30,170,40,5,2,2023-01-01,
0,515432.1656968288,0.4970414201183432,252,255,9,60,170,10,15,1,2023-01-01,
0,263255.83866026165,0.7754010695187166,145,42,89,40,160,20,25,4,2023-01-01,
0,597385.2501835434,0.5996621621621622,355,237,63,50,150,5,10,2,2023-01-01,
0,319668.6986854422,0.5680933852140078,146,111,9,20,190,15,25,1,2023-01-01,
0,6895.286947067601,0.3090909090909091,17,38,2,20,150,30,40,1,2023-01-01,
0,217401.1743489325,0.6880733944954128,150,68,34,50,180,25,30,4,2023-01-01,
0,90956.52330095683,0.6301369863013698,46,27,14,30,170,40,5,3,2023-01-01,
0,610276.402058318,0.6541666666666667,314,166,36,60,170,10,15,2,2023-01-01,
0,202614.42227918317,0.5166666666666667,124,116,10,40,160,20,30,1,2023-01-01,
0,371750.4982052867,0.6414342629482072,161,90,15,20,190,15,25,2,2023-01-01,
0,596649.55441836,0.6654135338345865,354,178,123,50,150,5,10,3,2023-01-01,
0,60615.0598934536,0.5,25,25,7,20,150,30,40,2,2023-01-01,
0,167478.64801925945,0.4869565217391304,112,118,5,50,180,25,35,1,2023-01-01,
0,79514.37841023714,0.7014925373134329,47,20,20,30,170,40,5,4,2023-01-01,
0,568010.9754914637,0.6867749419953596,296,135,85,60,170,10,15,3,2023-01-01,
0,304798.73061029974,0.6435185185185185,139,77,34,40,160,20,30,2,2023-01-01,
0,355274.4662249581,0.6593886462882096,151,78,37,20,190,15,25,3,2023-01-01,
0,597715.4240742039,0.741304347826087,341,119,195,50,150,5,10,4,2023-01-01,
0,52509.477453595944,0.5869565217391305,27,19,11,20,150,30,40,3,2023-01-01,
0,330085.72151078307,0.6519823788546255,148,79,8,50,180,25,35,2,2023-01-01,
0,76950.22553647641,0.6140350877192983,35,22,6,30,170,40,10,1,2023-01-01,
0,490964.1441056895,0.712468193384224,280,113,123,60,170,10,15,4,2023-01-01,
0,276191.13276416325,0.7021276595744681,132,56,62,40,160,20,30,3,2023-01-01,
0,266805.2935486863,0.6606334841628959,146,75,45,20,190,15,25,4,2023-01-01,
0,358093.63950702915,0.4602888086642599,255,299,16,50,150,5,15,1,2023-01-01,
0,57443.99827597197,0.7555555555555555,34,11,12,20,150,30,40,4,2023-01-01,
0,292570.13915536884,0.7058823529411765,156,65,14,50,180,25,35,3,2023-01-01,
0,79832.69702074076,0.631578947368421,36,21,6,30,170,40,10,2,2023-01-01,
0,256522.4579515588,0.8023952095808383,134,33,83,40,160,20,30,4,2023-01-01,
0,497541.8577239261,0.5010940919037199,229,228,8,60,170,10,20,1,2023-01-01,
0,309329.4683239512,0.5462184873949579,130,108,7,20,190,15,30,1,2023-01-01,
0,508657.6807293127,0.611328125,313,199,58,50,150,5,15,2,2023-01-01,
0,120174.57472920929,0.55,55,45,4,20,150,35,5,1,2023-01-01,
0,199114.5108979951,0.7053140096618358,146,61,28,50,180,25,35,4,2023-01-01,
0,66178.80823726425,0.6346153846153846,33,19,11,30,170,40,10,3,2023-01-01,
0,194871.5525684254,0.5221238938053098,118,108,10,40,160,20,35,1,2023-01-01,
0,574214.29664024,0.6597701149425287,287,148,30,60,170,10,20,2,2023-01-01,
0,352679.34096881934,0.6394849785407726,149,84,12,20,190,15,30,2,2023-01-01,
0,507677.2667018253,0.6695652173913044,308,152,110,50,150,5,15,3,2023-01-01,
0,151497.84501237786,0.7127659574468085,67,27,10,20,150,35,5,2,2023-01-01,
0,144434.5556281589,0.45662100456621,100,119,6,50,180,25,40,1,2023-01-01,
0,55029.472662362896,0.7291666666666666,35,13,15,30,170,40,10,4,2023-01-01,
0,293271.0407592354,0.6584158415841584,133,69,34,40,160,20,35,2,2023-01-01,
0,534410.8136638199,0.6812339331619537,265,124,76,60,170,10,20,3,2023-01-01,
0,338398.6331034813,0.6635514018691588,142,72,31,20,190,15,30,3,2023-01-01,
0,517673.1136632748,0.7424242424242424,294,102,174,50,150,5,15,4,2023-01-01,
0,105839.54391784631,0.7586206896551724,66,21,17,20,150,35,5,3,2023-01-01,
0,288617.0835832653,0.6186046511627907,133,82,10,50,180,25,40,2,2023-01-01,
0,35078.57586440872,0.5714285714285714,20,15,3,30,170,40,15,1,2023-01-01,
0,271856.52416443924,0.72,126,49,61,40,160,20,35,3,2023-01-01,
0,440379.5486848124,0.7053824362606232,249,104,112,60,170,10,20,4,2023-01-01,
0,255365.23114240833,0.6666666666666666,138,69,38,20,190,15,30,4,2023-01-01,
0,338044.70524597197,0.4665314401622718,230,263,16,50,150,5,20,1,2023-01-01,
0,111199.60063688418,0.8734177215189873,69,10,25,20,150,35,5,4,2023-01-01,
0,263118.33242488443,0.6714285714285714,141,69,15,50,180,25,40,3,2023-01-01,
0,58789.96136008589,0.6857142857142857,24,11,3,30,170,40,15,2,2023-01-01,
0,253869.72545320287,0.8076923076923077,126,30,80,40,160,20,35,4,2023-01-01,
0,296031.1696370528,0.5560538116591929,124,99,7,20,190,15,35,1,2023-01-01,
0,476622.7538619745,0.5075,203,197,9,60,170,10,25,1,2023-01-01,
0,463972.2858303981,0.5986842105263158,273,183,53,50,150,5,20,2,2023-01-01,
0,79508.92794258075,0.5072463768115942,35,34,4,20,150,35,10,1,2023-01-01,
0,178981.12367372218,0.6836734693877551,134,62,29,50,180,25,40,4,2023-01-01,
0,44503.98915206799,0.6875,22,10,6,30,170,40,15,3,2023-01-01,
0,173311.20786273407,0.5311004784688995,111,98,10,40,160,20,40,1,2023-01-01,
0,338224.59758299147,0.6481481481481481,140,76,14,20,190,15,35,2,2023-01-01,
0,528663.9548843513,0.6510416666666666,250,134,25,60,170,10,25,2,2023-01-01,
0,474673.14007092186,0.6658476658476659,271,136,102,50,150,5,20,3,2023-01-01,
0,90952.42335968767,0.6911764705882353,47,21,5,20,150,35,10,2,2023-01-01,
0,290111.71371661266,0.4971098265895953,172,174,7,50,180,30,5,1,2023-01-01,
0,36617.34677960296,0.7419354838709677,23,8,7,30,170,40,15,4,2023-01-01,
0,271791.34610311175,0.6702702702702703,124,61,34,40,160,20,40,2,2023-01-01,
0,325128.8217345485,0.6852791878172588,135,62,33,20,190,15,35,3,2023-01-01,
0,495092.0112196559,0.6929824561403509,237,105,67,60,170,10,25,3,2023-01-01,
0,497832.76717903087,0.7571428571428571,265,85,159,50,150,5,20,4,2023-01-01,
0,70069.36771048541,0.75,48,16,9,20,150,35,10,3,2023-01-01,
0,354012.4019456191,0.5976331360946746,202,136,15,50,180,30,5,2,2023-01-01,
0,30524.127052558684,0.5806451612903226,18,13,3,30,170,40,20,1,2023-01-01,
0,261240.73353995892,0.7142857142857143,115,46,58,40,160,20,40,3,2023-01-01,
0,246305.10543352965,0.6858638743455497,131,60,39,20,190,15,35,4,2023-01-01,
0,398504.9517295031,0.7275641025641025,227,85,97,60,170,10,25,4,2023-01-01,
0,325128.5624198263,0.4637362637362637,211,244,15,50,150,5,25,1,2023-01-01,
0,79045.42851052116,0.8620689655172413,50,8,15,20,150,35,10,4,2023-01-01,
0,347040.7683184124,0.653125,209,111,33,50,180,30,5,3,2023-01-01,
0,50224.82866834003,0.6451612903225806,20,11,3,30,170,40,20,2,2023-01-01,
0,235374.3466984156,0.8098591549295775,115,27,77,40,160,20,40,4,2023-01-01,
0,294018.6379822474,0.5754716981132075,122,90,7,20,190,15,40,1,2023-01-01,
0,442735.56146238593,0.5041322314049587,183,180,8,60,170,10,30,1,2023-01-01,
0,449609.9886035087,0.6067146282973621,253,164,53,50,150,5,25,2,2023-01-01,
0,48233.22549660264,0.46,23,27,2,20,150,35,15,1,2023-01-01,
0,262154.51486374123,0.6351351351351351,188,108,57,50,180,30,5,4,2023-01-01,
0,39813.4539135543,0.6785714285714286,19,9,6,30,170,40,20,3,2023-01-01,
0,279458.99366308365,0.4922279792746113,190,196,12,40,160,25,5,1,2023-01-01,
0,329416.515492142,0.6585365853658537,135,70,14,20,190,15,40,2,2023-01-01,
0,500622.1735156122,0.654178674351585,227,120,24,60,170,10,30,2,2023-01-01,
0,469255.42603151454,0.6720867208672087,248,121,101,50,150,5,25,3,2023-01-01,
0,63370.775182454265,0.6326530612244898,31,18,3,20,150,35,15,2,2023-01-01,
0,245177.62478920657,0.4901960784313725,150,156,6,50,180,30,10,1,2023-01-01,
0,33476.5478190576,0.7407407407407407,20,7,7,30,170,40,20,4,2023-01-01,
0,434343.8434256148,0.6219178082191781,227,138,33,40,160,25,5,2,2023-01-01,
0,317284.03214346047,0.6935483870967742,129,57,33,20,190,15,40,3,2023-01-01,
0,472358.9754527833,0.7032258064516129,218,92,61,60,170,10,30,3,2023-01-01,
0,491087.9690012368,0.779874213836478,248,70,152,50,150,5,25,4,2023-01-01,
0,50696.29474960716,0.7446808510638298,35,12,5,20,150,35,15,3,2023-01-01,
0,323470.57447876583,0.5973154362416108,178,120,14,50,180,30,10,2,2023-01-01,
0,42434.92351227657,0.6363636363636364,21,12,3,30,170,40,25,1,2023-01-01,
0,436219.9336796106,0.6776119402985075,227,108,63,40,160,25,5,3,2023-01-01,
0,234205.82469003147,0.7,126,54,39,20,190,15,40,4,2023-01-01,
0,378711.8792154838,0.7447552447552448,213,73,85,60,170,10,30,4,2023-01-01,
0,301868.02477148914,0.4512195121951219,185,225,16,50,150,5,30,1,2023-01-01,
0,58937.061060608845,0.8571428571428571,36,6,10,20,150,35,15,4,2023-01-01,
0,285816.4479443303,0.6334519572953736,178,103,31,50,180,30,10,3,2023-01-01,
